Date,eq_port,eq_bh
2008-02-21,1.3276768027456496,1.3059296461286176
2008-02-22,1.329433355335897,1.307657426638034
2008-02-25,1.3294839668812026,1.307707209173448
2008-02-26,1.3367440847849992,1.3148484073817392
2008-02-27,1.3420773858374606,1.3200943497238324
2008-02-28,1.3476499013180885,1.3255755881958862
2008-02-29,1.3369224640704516,1.3150238648399444
2008-03-03,1.3366602930199865,1.3147659881138833
2008-03-04,1.326830504968295,1.3050972105881196
2008-03-05,1.335324908359724,1.3134524768638443
2008-03-06,1.3185721438635745,1.296974120260122
2008-03-07,1.3133195156014006,1.2918075292995204
2008-03-10,1.3066549202794167,1.2852520990981113
2008-03-11,1.3283375709542788,1.3065795910482572
2008-03-12,1.3341309510502273,1.3122780764047417
